OP_ID,GN_EFFORT_ID,OP_DATE,MESH_SIZE,BEG_DEPTH,END_DEPTH,LAT,LON,NIGHTS_OUT,N.PANEL
101217,44217,7/16/1932,25,82.3,102.4,45.575,-85.9633,5,4
101218,44218,7/16/1932,26,82.3,102.4,45.575,-85.9633,5,4
101237,44231,7/22/1932,24,67.7,82.3,45.575,-85.9633,6,3
101238,44232,7/22/1932,25,67.7,82.3,45.575,-85.9633,6,3
101239,44233,7/22/1932,26,67.7,82.3,45.575,-85.9633,6,3
101240,44234,7/22/1932,24,82.3,102.4,45.575,-85.9633,6,4
101241,44235,7/22/1932,25,82.3,102.4,45.575,-85.9633,6,4
101242,44236,7/22/1932,26,82.3,102.4,45.575,-85.9633,6,4
101141,44122,6/28/1932,24,36.6,56.7,45.5867,-86.015,13,3
101142,44123,6/28/1932,25,36.6,56.7,45.5867,-86.015,13,3
101143,44124,6/28/1932,26,36.6,56.7,45.5867,-86.015,13,3
101525,44086,6/10/1932,24,67.7,84.1,45.59,-86.0367,4,3
101526,44087,6/10/1932,25,67.7,84.1,45.59,-86.0367,4,3
101527,44088,6/10/1932,26,67.7,84.1,45.59,-86.0367,4,3
101528,44089,6/10/1932,24,84.1,91.4,45.59,-86.0367,4,4
101529,44090,6/10/1932,25,84.1,91.4,45.59,-86.0367,4,4
101530,44091,6/10/1932,26,84.1,91.4,45.59,-86.0367,4,4
101117,44104,6/15/1932,24,67.7,84.1,45.59,-86.0367,5,3
101118,44105,6/15/1932,25,67.7,84.1,45.59,-86.0367,5,3
101119,44106,6/15/1932,26,67.7,84.1,45.59,-86.0367,5,3
101120,44107,6/15/1932,24,84.1,91.4,45.59,-86.0367,5,4
101121,44108,6/15/1932,25,84.1,91.4,45.59,-86.0367,5,4
101122,44109,6/15/1932,26,84.1,91.4,45.59,-86.0367,5,4
101144,44125,6/28/1932,24,91.4,96.9,45.595,-86.0767,13,4
101145,44126,6/28/1932,25,91.4,96.9,45.595,-86.0767,13,4
101146,44127,6/28/1932,26,91.4,96.9,45.595,-86.0767,13,4
101359,44324,8/23/1932,24,51.2,73.2,45.5883,-85.145,8,7
101360,44325,8/23/1932,25,51.2,73.2,45.5883,-85.145,8,7
101361,44326,8/23/1932,26,51.2,73.2,45.5883,-85.145,8,7
101137,44119,6/27/1932,24,82.3,89.6,45.6233,-86.315,13,4
101138,44120,6/27/1932,25,82.3,89.6,45.6233,-86.315,13,4
101139,44121,6/27/1932,26,82.3,89.6,45.6233,-86.315,13,4
101329,44300,8/12/1932,24,45.7,75,45.6117,-85.1167,4,7
101330,44301,8/12/1932,25,45.7,75,45.6117,-85.1167,4,7
101331,44302,8/12/1932,26,45.7,75,45.6117,-85.1167,4,7
101336,44306,8/15/1932,24,31.1,75,45.6117,-85.1167,3,7
101337,44307,8/15/1932,25,31.1,75,45.6117,-85.1167,3,7
101338,44308,8/15/1932,26,31.1,75,45.6117,-85.1167,3,7
101161,44137,7/5/1932,24,117,125.3,45.65,-86.14,8,6
101162,44138,7/5/1932,25,117,125.3,45.65,-86.14,8,6
101163,44139,7/5/1932,26,117,125.3,45.65,-86.14,8,6
101185,44155,7/9/1932,24,117,125.3,45.65,-86.14,4,7
101186,44156,7/9/1932,25,117,125.3,45.65,-86.14,4,7
101187,44157,7/9/1932,26,117,125.3,45.65,-86.14,4,7
101209,44210,7/14/1932,24,96.9,100.6,45.69,-86.0833,5,7
101210,44211,7/14/1932,25,96.9,100.6,45.69,-86.0833,5,7
101211,44212,7/14/1932,26,96.9,100.6,45.69,-86.0833,5,7
101134,44116,6/27/1932,24,56.7,60.4,45.7033,-86.3067,13,3
101135,44117,6/27/1932,25,56.7,60.4,45.7033,-86.3067,13,3
101136,44118,6/27/1932,26,56.7,60.4,45.7033,-86.3067,13,3
101395,44351,9/6/1932,24,78.6,84.1,45.7117,-85.9217,6,6
101396,44352,9/6/1932,25,78.6,84.1,45.7117,-85.9217,6,6
101397,44353,9/6/1932,26,78.6,84.1,45.7117,-85.9217,6,6
101376,44336,8/31/1932,24,38.4,87.8,45.7117,-85.8833,5,7
101377,44337,8/31/1932,25,38.4,87.8,45.7117,-85.8833,5,7
101378,44338,8/31/1932,26,38.4,87.8,45.7117,-85.8833,5,7
101372,44333,8/27/1932,24,82.3,96.9,45.7383,-86.105,5,7
101373,44334,8/27/1932,25,82.3,96.9,45.7383,-86.105,5,7
101374,44335,8/27/1932,26,82.3,96.9,45.7383,-86.105,5,7
101380,44339,9/1/1932,24,82.3,96.9,45.7383,-86.105,5,7
101381,44340,9/1/1932,25,82.3,96.9,45.7383,-86.105,5,7
101382,44341,9/1/1932,26,82.3,96.9,45.7383,-86.105,5,7
101398,44354,9/7/1932,24,82.3,96.9,45.7383,-86.105,6,7
101399,44355,9/7/1932,25,82.3,96.9,45.7383,-86.105,6,7
101400,44356,9/7/1932,26,82.3,96.9,45.7383,-86.105,6,7
101256,44246,7/27/1932,24,93.3,96.9,45.74,-86.045,7,7
101257,44247,7/27/1932,25,93.3,96.9,45.74,-86.045,7,7
101258,44248,7/27/1932,26,93.3,96.9,45.74,-86.045,7,7
